id,name,generic_name,trade_name,synonym
20008615,Deferasirox Tab 250 mg [EXPAP Program Only],Deferasirox,Exjade,"deferasirox (INN, USAN)"
20008625,Letrozole Tab 2.5 mg [Letrozole GPO] (รายการยาสำรอง),Letrozole,Letrozole GPO,letrozole (INN)
20008627,Fat emulsion Inf 20% 1 mL [SMOFlipid],Fat emulsions,SMOFlipid,
20008645,Clobetasol Cream 0.05% 100 g [Dermovate],Clobetasol,Dermovate,clobetasol (INN)
20008655,UC_Darunavir Tab 300 mg [Prezista],Darunavir,Prezista,"darunavir (INN, USAN), DRV"
20008657,Gentian violet Paint 1%  10 mL,Gentian violet,Gentian Violet,
20008665,NSS (PFS) Inj 10 mL,Sodium chloride,NSS Siriraj,
20008676,"Amino acids, comb Inf 1000 mL [Bfluid]","Amino acids, Glucose and Electrolytes",Bfluid,
20008677,Methotrexate Inj 5000 mg/50 mL [Methotrexat Ebewe],Methotrexate,Methotrexat Ebewe,methotrexate (INN)
20008678,Amino acids Inf 10% 500 mL [Amiparen-10],Amino acids,Amiparen-10,
20008679,Amino acids Inf  7.2% 200 mL [Kidmin],Amino acids (high essential),Kidmin,
20008685,Calcium chloride Inj 10% 10 mL,Calcium chloride,Calcium Chloride,
20008687,Anti-Snake Venom Malayan Pit Viper Inj [งูกะปะ - FREE],Snake venom antiserum,Malayan Pit Viper Antivenin,
20008706,Dobutamine (PFS) Inj 2 mg/mL 20 mL,Dobutamine,Dobutamine Siriraj,dobutamine (INN)
20008707,Dobutamine (PFS) Inj 6 mg/mL 20 mL,Dobutamine,Dobutamine Siriraj,dobutamine (INN)
20008709,Dopamine (PFS) Inj 2 mg/mL 20 mL,Dopamine,Dopamine Siriraj,dopamine (INN)
20008710,Dopamine (PFS) Inj 6 mg/mL 20 mL,Dopamine,Dopamine Siriraj,dopamine (INN)
20008711,Fentanyl (PFS) Inj 10 mcg/mL 20 mL,Fentanyl,Fentanyl Siriraj,"fentanyl (INN, USAN)"
20008712,Midazolam (PFS) Inj 0.5 mg/mL 20 mL,Midazolam,Midazolam Siriraj,midazolam (INN)
20008713,Midazolam (PFS) Inj 2 mg/mL 20 mL,Midazolam,Midazolam Siriraj,midazolam (INN)
20008714,Fluorouracil (5-FU) Inj 5 mg/0.1 mL,Fluorouracil,Effcil,"fluorouracil (INN), 5-FU"
20008715,Heparin in NSS (PFS) Inj  50 IU/mL 5mL,Heparin,Heparin in NSS,
20008745,Methylphenidate Tab 10 mg [Rubifen],Methylphenidate,Rubifen,"methylphenidate (INN, USAN)"
20008746,Midazolam Inj  5 mg/mL [Midazolam Hameln],Midazolam,Midazolam Hameln,midazolam (INN)
20008747,Fentanyl TTS Patch 12 mcg/h [Fentadur],Fentanyl,Fentadur,"fentanyl (INN, USAN)"
20008755,Adrenaline Inj 1 mg/mL [Adrenaline ATC] (ยาแทนชั่วคราว),Adrenaline (Epinephrine),Adrenaline ATC,"epinephrine (INN, USAN), adrenaline (BAN)"
20008756,Salbutamol Tab 2 mg [Salbutamol MedicPharma],Salbutamol (Albuterol),Salbutamol MedicPharma,"salbutamol (INN), albuterol (USAN)"
20008757,"MMR-Measles,Mumps,Rubella Vac 0.5 mL [M-M-R II - FREE]","Measles,Mumps,Rubella (MMR)",M-M-R II,MMR
20008775,Cream Base 100 g,Cream base,Cream Base,
20008785,DTPw+HB Vaccine 10 doses [DTPw-HB Biofarma - FREE],DTPw-HB,DTPw-HB Biofarma,DTPw-HB
20008786,Dexlansoprazole Cap 30 mg [Dexilant],Dexlansoprazole,Dexilant,"dexlansoprazole (INN, USAN)"
20008787,"Essential phospholipid,comb Cap 300 mg [Essentiale Forte]",Essential phospholipids,Essentiale Forte,
20008795,Doxofylline Tab 400 mg [Puroxan],Doxofylline,Puroxan,doxofylline (INN)
20008796,Cilostazol Tab 50 mg [Citazol],Cilostazol,Citazol,cilostazol (INN)
20008797,Warfarin Tab 2 mg [Maforan],Warfarin,Maforan,warfarin (INN)
20008798,Mirtazapine Tab 30 mg [Merasal],Mirtazapine,Merasal,mirtazapine (INN)
20008799,Maraviroc Tab 150 mg [Celsentri],Maraviroc,Celsentri,maraviroc (INN)
20008800,Maraviroc Tab 300 mg [Celsentri],Maraviroc,Celsentri,maraviroc (INN)
20008801,Efavirenz Tab 200 mg [Efamat],Efavirenz,Efamat,"efavirenz (INN), EFV"
20008802,Efavirenz Tab 600 mg [Efamat],Efavirenz,Efamat,"efavirenz (INN), EFV"
20008803,Gentamicin Inj 80 mg/ 2 mL [Gental],Gentamicin,Gental,gentamicin (INN)
20008805,Cabazitaxel Inj 60mg/1.5mL [Jevtana],Cabazitaxel,Jevtana,"cabazitaxel (INN, USAN)"
20008806,Zoledronic acid Inj 4 mg/5 mL [Zolennic],Zoledronic acid,Zolennic,zoledronic acid (INN)
20008807,Irinotecan Inj 300 mg/15 mL [Campto],Irinotecan,Campto,"irinotecan (INN), camptothecin-11, CPT-11"
20008808,Crizotinib Cap 200 mg [Xalkori],Crizotinib,Xalkori,"crizotinib (INN, USAN)"
20008809,Crizotinib Cap 250 mg [Xalkori],Crizotinib,Xalkori,"crizotinib (INN, USAN)"
20008810,Serenoa repens + Stinging nettle Cap 160/120 mg [Prostagutt],Serenoa repens and Stinging nettle,Prostagutt,
20008811,Sulodexide Cap 250 LSU [Vessel],Sulodexide,Vessel,sulodexide (INN)
20008813,Metformin+Glimepiride SR Tab [Amaryl M SR 2/500],glimepiride + metformin,Amaryl M SR,
20008814,Glucose Inj 50% 20 mL [Glucose ANB],Glucose,Glucose ANB,
20008815,Glucose Inj 50% 50 mL [Glucose ANB],Glucose,Glucose ANB,
20008816,Sodium bicarbonate Inj 7.5% 50 mL [Bicarbon],Sodium bicarbonate,Sodium Bicarbonate Nida,
20008819,Hydroxyethyl starch  6% 500 mL [Volulyte],Hydroxyethylstarch,Volulyte,
20008820,Clobetasol Scalp Lotion 0.05% 30 mL [Cloderm],Clobetasol,Cloderm,clobetasol (INN)
20008821,Cleansing Liquid 60 mL [Lactacyd],Cleanser,Lactacyd,
20008822,Cleansing Gel 150 mL [Ezerra Extra Gentle Cleanser],Cleanser (Hypoallergenic preparations),Ezerra,
20008823,Finasteride Tab 1 mg [Harifin],Finasteride,Harifin,finasteride (INN)
20008824,Shielding Lotion 240 mL [Gloves in a Bottle],Moisturizer,Gloves in a bottle,
20008825,"Tinzaparin (PFS) Inj 10,000 IU/0.5 mL [Innohep]",Tinzaparin,Innohep,tinzaparin sodium (INN)
20008826,"Tinzaparin (PFS) Inj 14,000 IU/0.7 mL [Innohep]",Tinzaparin,Innohep,tinzaparin sodium (INN)
20008828,Corifollitropin Alfa (PFS) Inj 100 mcg [Elonva],Corifollitropin Alfa,Elonva,corifollitropin alfa (INN)
20008829,Corifollitropin Alfa (PFS) Inj 150 mcg [Elonva],Corifollitropin Alfa,Elonva,corifollitropin alfa (INN)
20008830,Cleansing Gel 100 mL [Saugella attiva],Cleanser,Saugella,
20008831,Sertaconazole Vaginal Supp 300 mg [Zalain],Sertaconazole,Zalain,sertaconazole (INN)
20008832,NAN AL 110 Lactose Free Powder 400 g,"Cow's milk protein, lactose free formula",NAN AL 110 Lactose Free,
20008856,Flucytosine Tab 500 mg [Flusine],Flucytosine,Flusine,"flucytosine (INN), 5-FC"
20008865,Enfalac A+ Soy Care Powder 366 g,Soy protein infant formula,Enfalac A+ Soy Care,
20008885,Trace Element (New) Inj 10 mL,Essential trace elements,Trace element,
20008886,Prasugrel Tab 10 mg [Effient],Prasugrel,Effient,prasugrel (INN)
20008887,Saxagliptin+Metformin Tab [Kombiglyze XR 5/1000],Metformin and Saxagliptin,Kombiglyze XR,
20008895,Iodised oil Inj 480 mg I/mL 5 mL [Lipiodol Siriraj],Iodised oil fluid,M000000001,
20008897,J.E. (Beijing) Vaccine 0.5 mL [J.E.-GPO - FREE],Japanese Encephalitis (inact. whole),J.E.(Beijing)-GPO,JE
20008906,Cefuroxime in NSS (PFS) Inj 10 mg/mL 0.1 mL,Cefuroxime,M000000004,"cefuroxime (INN), เซฟูร็อกซีม (RDU)"
20008925,Fentanyl TTS Patch 50 mcg/h [Fentanyl Sandoz],Fentanyl,Fentanyl Sandoz,"fentanyl (INN, USAN)"
20008936,Stress Formular 15% 1000 mL,Nutrition for parenteral (Stress),Stress Formular,
20008937,Trihexyphenidyl Tab 2 mg [Tridyl],Trihexyphenidyl (Benzhexol),Tridyl,"trihexyphenidyl (INN, USAN), benzhexol (BAN)"
20008938,Trihexyphenidyl Tab 5 mg [Tridyl],Trihexyphenidyl (Benzhexol),Tridyl,"trihexyphenidyl (INN, USAN), benzhexol (BAN)"
20008939,Erythromycin stearate Tab 250 mg [Medthrocin],Erythromycin,Medthrocin,"erythromycin (INN), อิริโทรมัยซิน (RDU)"
20008945,Alprazolam Tab 1 mg [Alprazolam Pharmasant],Alprazolam,Alprazolam Pharmasant,alprazolam (INN)
20008955,Dactinomycin Inj 500 mcg [Dacilon],Dactinomycin,Dacilon,dactinomycin (INN)
20008975,Aripiprazole Tab 10 mg [Abilify Discmelt],Aripiprazole,Abilify Discmelt,aripiprazole (INN)
20008976,Aripiprazole Tab 15 mg [Abilify Discmelt],Aripiprazole,Abilify Discmelt,aripiprazole (INN)
20008977,Everolimus Tab  5 mg [Afinitor] [AFPAP Program Only],Everolimus,Afinitor,"everolimus (INN, USAN)"
20008978,Everolimus Tab 10 mg [Afinitor] [AFPAP Program Only],Everolimus,Afinitor,"everolimus (INN, USAN)"
20008985,Nevirapine Syrup 50 mg/5 mL 60 mL [Neravir],Nevirapine,Neravir,"nevirapine (INN), NVP"
20008986,Neostigmine Inj  2.5 mg/mL [Neostigmine Chi Sheng] (รายการยาสำรอง),Neostigmine,Neostigmine Chi Sheng,
20008987,Ibuprofen Susp 100 mg/5 mL 60 mL [Nurofen],Ibuprofen,Nurofen,"ibuprofen (INN), ไอบูโพรเฟน (RDU)"
20008989,Cinacalcet Tab 25 mg [Regpara],Cinacalcet,Regpara,"cinacalcet (INN, USAN)"
20008990,Fenofibrate Cap 200 mg [Adfen],fenofibrate (micronised),Adfen,fenofibrate (INN)
20008991,Metformin Prolonged-release Tab 1000 mg [Glucophage XR],Metformin,Glucophage XR,"metformin (INN), เมทฟอร์มิน (RDU)"
20008992,Fenofibrate Cap 200 mg [Lipanthyl],fenofibrate (micronised),Lipanthyl,fenofibrate (INN)
20008995,Loperamide Tab 2 mg [Sbob],Loperamide,Sbob,loperamide (INN)
20008996,Abiraterone Tab 250 mg [Zytiga],Abiraterone,Zytiga,abiraterone (INN)
20008997,Dexamethasone intravitreal implant 0.7mg [Ozurdex],Dexamethasone,Ozurdex,dexamethasone (INN)
20008998,Aminophylline (PFS) Inj 2 mg/mL 10 mL [Aminophylline],Aminophylline,Aminophylline Siriraj,aminophylline (INN)
20008999,Milrinone (PFS) Inj 0.2 mg/mL 20 mL,Milrinone,Milrinone Siriraj,milrinone (INN)
20009000,Milrinone (PFS) Inj 0.5 mg/mL 20 mL,Milrinone,Milrinone Siriraj,milrinone (INN)
20009001,Adrenaline (PFS) Inj 100 mcg/mL 20 mL,Adrenaline (Epinephrine),Adrenaline Siriraj,"epinephrine (INN, USAN), adrenaline (BAN)"
20009002,Benzatropine Inj 2 mg/2 mL [Benztropine Samarth],Benztropine (Benzatropine),Benztropine Mesylate USP (Samart-GPO),benzatropine (INN)
20009003,Esmolol Inj 100 mg/10 mL [Esbloc],Esmolol,Esbloc,esmolol (INN)
20009004,Progesterone Cap 200 mg [Utrogestan],Progesterone,Utrogestan,progesterone (INN)
20009005,Nutricia Hi-Q Pepti Powder 400 g,Extensively hydrolyzed infant formula,Hi-Q Pepti Prebio Proteq,DUMEX
20009006,Nutricia Hi-Q Soy Powder 400 g,Soy protein infant formula,Hi-Q Soy Prebio Proteq,DUMEX
20009008,Salicylic Shampoo 6% 200 mL,Salicylic acid,Siriraj non sterile-Dpt,SA
20009009,SWI 100 mL (in 500mL) (P),Sterile water,SWI GHP,
20009010,Isomil AI-Q Plus Powder 400 g,Soy protein infant formula,Isomil AIQ Plus,
20009011,Glucerna SR Triple Care Powder 400 g,Nutrition Adult (Diabetes Formula),Glucerna SR Triple Care,
20009046,Amino acids Inf 10% 100 mL [Aminoven Infant],Amino acids,Aminoven Infant,
20009047,Amino acids Inf  8% 500 mL [Aminoleban],Amino acids (high branch chain),Aminoleban,
20009048,Blendera MF Powder 2.5 Kg,Nutrition Adult (Complete Formula),Blendera MF,
20009049,Whey Protein Isolate Powder 300 g [Fresubin],whey Protein Isolate,Fresubin,
20009050,Glucerna SR Triple Care Liquid 230 mL,Nutrition Adult (Diabetes Formula),Glucerna SR Triple Care,
20009051,Diclofenac Inj 75 mg/3mL [Dosanac],Diclofenac,Dosanac,"diclofenac (INN, USAN), ไดโคลฟีแนค (RDU)"
20009052,Denosumab injection 60 mg/mL [Prolia],Denosumab,Prolia,"denosumab (INN, USAN)"
20009053,"Polyethylene glycol,combEyeDrop0.5mL(28) [Systane Ultra]","PEG 400, PG 3",Systane,
20009054,Moxifloxacin+Dexa Eye Drop 5 mL [Vigadexa],Dexamethasone and Moxifloxacin,Vigadexa,
20009055,Sodium Fusidate Oint 2%  5 g [Foban],sodium fusidate,Foban,"fusidic acid (INN), ฟูซิดิก แอซิด (RDU)"
20009056,Sodium Fusidate Oint 2%  15 g [Foban],sodium fusidate,Foban,"fusidic acid (INN), ฟูซิดิก แอซิด (RDU)"
20009057,Hyaluronic acid Inj 20 mg/mL [Perfectha Deep],Hyaluronic acid,Perfectha Deep,
20009058,Hyaluronic acid Inj 20 mg/mL [Perfectha Derm],Hyaluronic acid,Perfectha Derm,
20009065,Doxylamine Tab 25 mg [Sominar],Doxylamine,Sominar,doxylamine (INN)
20009066,Chlorphenamine+Phenylephrine Tab [Nasolin PL],Chlorphenamine and Phenylephrine,Nasolin PL,
20009067,Ciclesonide Nasal Spray 50 mcg 120 D [Omnaris],Ciclesonide,Omnaris,"ciclesonide (INN, USAN)"
20009068,Solanum Compound Lozenge 150 mg (20 Tab) [Mawaeng],Solanum Compound,Mawaeng,
20009069,Glycopyrrolate Inj  0.2 mg/mL [Glyco-P],Glycopyrrolate,Glyco-P,
20009071,Moisturizing Cream 50 g [Ezeree ICC],Moisturizer,Ezeree ICC,
20009073,Etonogestrel implant 68 mg [Implanon],Etonogestrel,Implanon,etonogestrel (INN)
20009085,Hyaluronic+Lidocaine Inj 24mg/mL[Juvederm Ultra XC],Hyaluronic acid and Lidocaine,Juvederm,
20009086,Hyaluronic+Lidocaine Inj 24mg/mL[Juvederm Ultra Plus XC],Hyaluronic acid and Lidocaine,Juvederm,
20009095,Hi-Q comfort Powder 400 g,Partially hydrolyzed infant formula,Hi-Q Comfort Prebio Proteq,DUMEX
20009107,UC+SS_Efavirenz Tab 600 mg [Efamat],Efavirenz,Efamat,"efavirenz (INN), EFV"
20009115,Alcohol Gel 80% 600 mL [Sanisara W],Ethanol (Ethyl alcohol),Sanisara W,ethyl alcohol
20009125,UC_Gemfibrozil Tab 600 mg [G.F.B.],Gemfibrozil,GFB,gemfibrozil (INN)
20009135,Anti-Snake Neuro Polyvalent Inj [รวมระบบประสาท - FREE],Snake venom antiserum,Neuro Polyvalent Snake Antivenin,
20009136,Anti-Snake Venom Cobra Inj [งูเห่า - FREE],Snake venom antiserum,Cobra Antivenin,
20009145,Voriconazole in BSS Eye Drops 1% 5 mL,Voriconazole,Voriconazole Siriraj,voriconazole (INN)
20009146,Voriconazole in BSS Eye Drops 2% 2.5 mL,Voriconazole,Voriconazole Siriraj,voriconazole (INN)
20009147,Voriconazole Inj 10 mg,Voriconazole,Voriconazole Siriraj,voriconazole (INN)
20009148,Indigo Carmine Solution 1% 5mL,Indigo carmine,Indigo Carmine Siriraj,Indigotindisulfonate
20009155,Peginterferon alfa-2b Inj 100 mcg [PEG-Intron Redipen-FREE],Peginterferon alfa-2b,PEG-Intron Redipen,peginterferon alfa-2b (INN)
20009166,Tar Liquid Soap 1% 200 mL,LCD (Liquor carbonis detergens),Siriraj Pharmacy General Production,coal tar
20009175,Mitomycin C Eye Drop 0.002% 5 mL,Mitomycin,Siriraj Pharmacy Sterile Production,mitomycin (INN)
20009176,Mitomycin C Eye Drop 0.01% 5 mL,Mitomycin,Siriraj Pharmacy Sterile Production,mitomycin (INN)
20009177,Mitomycin C Eye Drop 0.02% 5 mL,Mitomycin,Siriraj Pharmacy Sterile Production,mitomycin (INN)
20009178,Dexamethasone in BSS Eye Drops 0.005% 5 mL,Dexamethasone,Siriraj Pharmacy Sterile Production,dexamethasone (INN)
20009179,Dexamethasone in BSS Eye Drops 0.01% 5 mL,Dexamethasone,Siriraj Pharmacy Sterile Production,dexamethasone (INN)
20009180,Dexamethasone in BSS Eye Drops 0.02% 5 mL,Dexamethasone,Siriraj Pharmacy Sterile Production,dexamethasone (INN)
20009185,Antazoline+Tetryzoline Eye Drop 5mL [Hista-Oph] (ยาแทนชั่วคราว),Antazoline and Tetryzoline,Hista-Oph,
20009195,Atorvastatin Tab 20 mg [Atorvastatin Sandoz],Atorvastatin,Atorvastatin Sandoz,"atorvastatin (INN), อะทอวาสแตติน (RDU)"
20009205,Rosuvastatin Tab 10 mg [Rosuvastatin Sandoz],Rosuvastatin,Rosuvastatin Sandoz,"rosuvastatin (INN), โรซูวาสแตติน (RDU)"
20009206,Rosuvastatin Tab 20 mg [Rosuvastatin Sandoz],Rosuvastatin,Rosuvastatin Sandoz,"rosuvastatin (INN), โรซูวาสแตติน (RDU)"
20009207,Pregabalin Cap  75 mg [Pregabalin Sandoz],Pregabalin,Pregabalin Sandoz,pregabalin (INN)
20009208,Piroxicam Gel 25 g [Roxifen],Piroxicam,Roxifen,"piroxicam (INN), ไพร็อกซิแคม (RDU)"
20009210,Glycerine Pure Oral Soln 60 mL,Glycerin (Glycerol),Glycerine Pure,"glycerol (INN), glycerine (BAN), glycerin (USAN)"
20009215,Bisacodyl Tab 5 mg [Emulax],Bisacodyl,Emulax,bisacodyl (INN)
20009225,Vitamin C Tab  100 mg (25 Tab) [Indovit],Ascorbic acid (Vitamin C),Indovit,"ascorbic acid (INN), vitamin C"
20009235,Vitamin B1 Tab 100 mg [Inpac Pharma],Thiamine (Vitamin B1),Vitamin B1 (Inpac Pharma),"thiamine (INN), vitamin B1"
20009236,Dantrolene Inj 20 mg [Dantrium],Dantrolene,Dantrium,dantrolene (INN)
20009246,Clarithromycin Tab 250 mg [Fascar],Clarithromycin,Fascar,"clarithromycin (INN), คลาริโทรมัยซิน (RDU)"
20009255,Continuous Renal Replacement Therapy 5 L [Accusol 35],Continuous Renal Replacement Therapy,Accusol,CRRTs
20009256,Regorafenib Tab 40 mg (28 Tab) [Stivarga],Regorafenib,Stivarga,"regorafenib (INN, USAN)"
20009265,Docetaxel Inj 20mg/2 mL [Docetaxel Hospira],Docetaxel,Docetaxel Hospira,docetaxel (INN)
20009266,Docetaxel Inj 80mg/8 mL [Docetaxel Hospira],Docetaxel,Docetaxel Hospira,docetaxel (INN)
20009277,Rituximab Inj 2 mg/0.2 mL [MabThera],Rituximab,Siriraj Pharmacy Sterile Production,rituximab (INN)
20009278,Co-trimoxazole Syr 40/200 mg/5 mL 60 mL [Spectrim],Sulfamethoxazole and Trimethoprim,Spectrim,"co-trimoxazole, ซัลฟาเมท็อกซาโซล+ไตรเมโทพริม (RDU)"
20009285,Fentanyl Inj 500 mcg/10 mL [KernPharma],Fentanyl,Fentanyl Kern Pharma,"fentanyl (INN, USAN)"
20009287,Ammon et Senegae (1/3) Mixture 60 mL,Ammonium carb. and Senega Mixt.,Ammon. Carb Et Senegae+Syrup,
20009288,Ammon et Senegae (1/4) Mixture 60 mL,Ammonium carb. and Senega Mixt.,Ammon. Carb Et Senegae+Syrup,
20009291,Special Mouth Wash 250 mL [SMW],Chloroxylenol,Siriraj Mouth Wash,chloroxylenol (INN)
20009295,Siriraj NeoStarter (P3) infusion,Nutrition for parenteral (Standard),Siriraj NeoStarter,
20009296,Potassium citrate + Sodium citrate Tab [Pocitrin],Potassium citrate and Sodium citrate,Pocitrin,XITRIN
20009305,Anti-Snake Hemato Polyvalent Inj [รวมระบบโลหิต - FREE],Snake venom antiserum,Hemato Polyvalent Snake Antivenin,
20009306,Indometacin Cap 25 mg [Macrophar],Indometacin,Indomethacin Macrophar,"indometacin (INN), อินโดเมธาซิน (RDU)"
20009307,Pralidoxime (2-PAM) Inj 1 g [Neopam],Pralidoxime (2-PAM),Neopam,2-PAM
20009315,Haloperidol Oral Soln 0.2% 15 mL [Polyhadon],Haloperidol,Polyhadon Drop,haloperidol (INN)
20009325,Ketamine Inj 500 mg/10 mL [Ketamine-Hameln],Ketamine,Ketamine Hameln,ketamine (INN)
20009326,Alprazolam Tab 0.5 mg [Allam],Alprazolam,Allam,alprazolam (INN)
20009335,Epoetin alfa (PFS) Inj  5000 IU/0.5 mL [Eprex],Erythropoietin alpha (Epoetin alpha),Eprex,"epoetin alfa (INN, BAN, USAN)"
20009336,Sodium glycerophosphate Inj 20 mL [Glycophos],Sodium glycerophosphate,Glycophos,sodium glycerophosphate (USAN)
20009337,Rupatadine Tab 10 mg [Rupafin],Rupatadine,Rupafin,"rupatadine (INN), รูพาทาดีน (RDU)"
20009338,Lactulose Syrup 10 g/15 mL (20 Sachet) [Duphalac],Lactulose,Duphalac,lactulose (INN)
20009339,Prucalopride Tab 1 mg [Resolor],Prucalopride,Resolor,"prucalopride (INN, USAN)"
20009340,Salmeterol+Fluticasone Inhaler 120 D [Seroflo 25/125],Fluticasone and Salmeterol,Seroflo,
20009345,Glycopyrronium Breezhaler 50 mcg 30 D [SEEBRI],Glycopyrronium,Seebri,
20009346,Candesartan Tab 16 mg [Todesaar],Candesartan,Todesaar,candesartan (INN)
20009347,Donepezil SR Tab  23 mg [Aricept ER],Donepezil,Aricept ER,donepezil (INN)
20009348,Memantine Tab 20 mg [Ebixa],Memantine,Ebixa,memantine (INN)
20009349,Escitalopram Tab 20 mg [Lexapro],Escitalopram,Lexapro,escitalopram (INN)
20009350,Tizanidine Tab 4 mg [Tizan],Tizanidine,Tizan,tizanidine (INN)
20009351,Quetiapine ER Tab 150 mg [Seroquel XR],Quetiapine,Seroquel XR,quetiapine (INN)
20009352,Aspirin EC Tab 300 mg [Asprex],Aspirin,Asprex,"aspirin (BAN, USAN), acetylsalicylic acid, ASA, แอสไพริน (RDU)"
20009356,APD 1.5% (Glucose) 5 L [CAPD/DPCA 2],Automated Peritoneal Dialysis,CAPD/PDCA2,
20009359,Capecitabine Tab 500 mg [Intacape],Capecitabine,Intacape,capecitabine (INN)
20009360,APD 2.3% (Glucose) 5 L [CAPD/DPCA 4],Automated Peritoneal Dialysis,CAPD/PDCA4,
20009361,APD 4.25% (Glucose) 5 L [CAPD/DPCA 3],Automated Peritoneal Dialysis,CAPD/PDCA3,
20009365,Pertuzumab Inj  420 mg /14 mL [Perjeta],Pertuzumab,Perjeta,"pertuzumab (INN, USAN)"
20009366,Pemetrexed Inj 500 mg [Emetex],Pemetrexed,Emetex,pemetrexed (INN)
20009367,Temozolomide Cap  20 mg [Zolotem],Temozolomide,Zolotem,temozolomide (INN)
20009368,Temozolomide Cap 100 mg [Zolotem],Temozolomide,Zolotem,temozolomide (INN)
20009369,Temozolomide Cap 250 mg [Zolotem],Temozolomide,Zolotem,temozolomide (INN)
20009370,Dapoxetine Tab 30 mg [Priligy],Dapoxetine,Priligy,dapoxetine (INN)
20009371,Silodosin Tab 4 mg [Urief],Silodosin,Urief,silodosin (INN)
20009372,Trospium Prolonged-release Cap 60 mg [Urivesc],Trospium,Urivesc,
20009373,Glimepiride Tab 4 mg [Diaglip],Glimepiride,Diaglip,"glimepiride (INN), กลัยเมพิไรด์ (RDU)"
20009374,Hi-Q HA 1 Prebio Proteq Powder 400 g,Partially hydrolyzed infant formula,Hi-Q HA 1 Prebio Proteq,DUMEX
20009375,Colchicine Tab 0.6 mg [Goutic],Colchicine,Goutic,โคลชิซีน (RDU)
20009376,CMC + Glycerine Eye Drop (30) [Optive UD],Carboxymethylcellulose and Glycerine,Optive UD,
20009377,Nepafenac Eye Drop 0.1% 5 mL [Nevanac],Nepafenac,Nevanac,nepafenac (INN)
20009378,Chlorphenamine+Phenylephrine Syrup [Nasolin PL],Chlorphenamine and Phenylephrine,Nasolin PL,
20009379,"Japanese Encephalitis Vaccine,live 0.5mL [Imojev]",Japanese Encephalitis (live attenuated),Imojev,JE
20009380,Moisturizing Cream 50 g [EzeShield],Moisturizer,Ezeshield,
20009381,Hyaluronic+Lidocaine Inj 1 mL [Restylane Lidocaine],Hyaluronic acid and Lidocaine,Restylane Lidocaine,
20009382,Hyaluronic+Lidocaine Inj 1 mL [Restylane Perlane Lidocaine],Hyaluronic acid and Lidocaine,Restylane Perlane Lidocaine,
20009383,Apixaban Tab 5 mg [Eliquis],Apixaban,Eliquis,"apixaban (INN, USAN)"
20009384,Dienogest Tab (28) [Visanne],Dienogest,Visanne,dienogest (INN)
20009385,Hydroxyzine Tab 10 mg [Polizine],Hydroxyzine,Polizine,hydroxyzine (INN)
20009387,Tretinoin Cream 0.025% 10 g [Retin A],Tretinoin,Retin-A,tretinoin (INN)
20009388,Fusidic acid Cream 2%  5 g [Foban],Fusidic acid,Foban,"fusidic acid (INN), ฟูซิดิก แอซิด (RDU)"
20009389,Acetylcysteine Inj 300 mg/3 mL [Acetin],Acetylcysteine,Acetin,acetylcysteine (INN)
20009390,Isotonic Electrolytes Inf 1000 mL [Sterofundin ISO],Isotonic Electrolytes,Sterofundin ISO,
20009391,Fentanyl TTS Patch 25 mcg/h [Fentanyl Sandoz],Fentanyl,Fentanyl Sandoz,"fentanyl (INN, USAN)"
20009392,UC+SS_Trastuzumab Inj 150 mg [Herceptin],Trastuzumab,Herceptin,trastuzumab (INN)
20009395,UC+SS_Efavirenz Tab 200 mg [Efamat],Efavirenz,Efamat,"efavirenz (INN), EFV"
